,family,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
458,Thaumatomastigidae,0.06691496051182058,0.05773502691896258,,0.05022019609518254,0.0948304052263602,,,0.0998005980069749,,0.0668153104781061,,,,,0.019913563590443214,0.03427284689744574,,,0.012726725805353542,0.015688711546245397,0.06303856618422608,0.07400562229147527,0.07616077755067217,0.12094290040659052,0.11262289639991432,0.06974104408145884,0.07009039702739966,0.09299811099505542,,0.12632278815997783,0.13327411355100582,0.11349748626869662,0.11439170250039354,0.043873999307185683,0.0520974675932297,0.04274017241664559,,0.030878530089910677,,0.033709993123162106,0.04111856241053917,,0.06561787149247866,0.08134518347820842,,,,,,0.06318240236065634,,,0.10011558470435014,0.08980265101338746
459,Theileriidae,,,,,0.042409446483998546,,,,,,,,,,,,,,0.008999154119267315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Thericleidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013814474099888441,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
461,Thoracosphaeraceae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Thraustochytriaceae,,0.05773502691896258,,,0.059976014390406715,,,,,0.0668153104781061,,,0.03170213124741207,,0.014081015852391928,,0.028490144114909487,,,,0.013289696638228264,0.022838630871207796,,0.018888107730216264,0.01839124196894151,0.022054054569561544,0.04046670959137694,0.03287979746107146,,0.06432041541566332,,0.016919206304810308,0.02513388030837367,0.043873999307185683,,0.012513041213771196,0.04916216460859938,0.014293981904335416,,,0.008393291405217137,,,,,,,,,,,,,
463,Thymelaeaceae,,,,,,,,,,,,0.06975801064151557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Trebouxiaceae,,,,,,,,,,,,,,,,,,,,,0.013289696638228264,,,0.018888107730216264,,,,,,,0.02980099775410749,0.013814474099888441,0.016453987003011768,,0.01473538904712765,0.01615426674378096,0.06503543073398751,,,,0.016786582810434273,,,,,,,,,,,,,
465,Trichobranchidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03566881875032109,,,,,
466,Trichocomaceae,,,,,,,,,0.10580184237878974,,,,,,,,,,,,,,,,0.013004571910681174,,,,,,,,,,,,,,,,,,,,,,,0.04965975478570227,,,,,,
467,Trichoplacidae,,,,,0.042409446483998546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Trichosporonaceae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Tridacnidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
470,Trigonopsidaceae,,,,,,,,,,,,,,,,,,,,,,,,,0.01839124196894151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Trochochaetidae,,,,,,,,0.04463218426774518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Trypanosomatidae,,,,,0.08481889296799709,,,,,,,,,0.033463724070512735,0.024389034878525603,,,,,,0.009397234612803269,0.01614935076204746,0.0240841525429544,0.01335590905981797,,,,,,,,,0.013434624130588352,0.031023602427884885,,,,,,,0.008393291405217137,,0.03280893574623933,,,0.03539961627023944,,,0.03566881875032109,,0.038895492079220696,,,
473,Tubulanidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010216855368051905,,,,,,,,,,,,,,,,0.04096159602595202,,
474,Tubulariidae,,,,,,,,,,,,,,,,,,,,,,,,0.01335590905981797,,,,,,,,,,,0.01041949351864594,,,,,,,,,,,,,,,,,,,
475,Tubuliporidae,,,,,,,,,,,,,,,,0.009893718691067562,,,,,,,,,,,,,,,,0.02584451453012244,0.02124200588045929,0.031023602427884885,,0.010216855368051905,,,,,,,,,,,,,,,,,,
476,Turbanellidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007224407713151682,,,,,,,0.046398841899359104,,,,,,,,,,,
477,Turbinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013434624130588352,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
478,Typhloplanidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04965975478570227,,,,,,
479,Typhloscolecidae,,,,,,,,,,,,,,,,,,,,,,0.013185889681414318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Ulmaridae,,,0.09284766908852593,,,,,,,,,,,,,,,,,,0.009397234612803269,0.013185889681414318,,,,,,,,,,0.009768308314557043,,,,,,,,,,,,,,,,,,,,,,
481,Umbilicariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
482,Unionidae,,,,,,,,,,,,,,,,,,,,,,,0.0240841525429544,,,,,,,,,,,,,,,,,,,,,0.04067259173910421,,,,,,,,,,
483,Uradiophoridae,,0.12909944487358055,,0.03551104121142175,0.10388150415966656,0.08745389388932522,,0.08926436853549036,0.06108472217815261,0.1494035761667992,0.08084520834544433,,,,0.022264040931247904,0.013991831155211932,,,0.015586992159713741,0.02104861529807433,0.018794469225606538,,,0.018888107730216264,0.022524579279982863,,,0.04649905549752771,,0.034380708208626445,0.05960199550821498,0.0543876389189269,0.06156518201170141,,0.01473538904712765,0.027031258484980628,,0.011670987352732655,,,0.04025281150549006,0.016311094120732537,0.046398841899359104,0.04981354813867179,0.016311094120732537,0.05006261743217589,,,0.06178020632152155,,0.055006532413609206,,0.04809397123747323,
484,Urastomidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
485,Urechidae,,,,,,,,,,,,,,,,,,,,,,,,0.01335590905981797,,,,,,,,0.009768308314557043,0.016453987003011768,,,,,,,,,,,,,,,,,,,,,
486,Urocoptidae,,,,,,,,,,,,,,,0.02634316848869161,,,,0.008999154119267315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Urostylidae,0.06691496051182058,,,0.03551104121142175,,,,,,,,,,,,,,,0.012726725805353542,,,0.009323832009705789,,,0.01839124196894151,,,,,,,0.023927371020851115,0.016453987003011768,,0.04035452487363185,0.0331063951967404,,0.014293981904335416,,0.033709993123162106,0.0222065617395004,,,,,,,,,,,,,
488,Vacuolariaceae,,,,,,,,,,,,,,,,,,,,,0.009397234612803269,,,,,,,,0.1270001270001905,0.05436067275445352,,,,,0.01041949351864594,0.012513041213771196,,,,,,,,,,,,,,,,,,
489,Vannellidae,,,,,,,,,,,,,,0.0473248524280301,,,0.028490144114909487,,,,0.009397234612803269,0.009323832009705789,0.03406013516450858,,0.01839124196894151,,,,,0.024310831916315757,,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
490,Veneridae,,,,,,,,,,,,,,,0.019913563590443214,,,,,,,,,,,,,,,,,0.016919206304810308,0.009499713825431449,,,,,,,,0.01876797013703025,,,,,,,,,,,,0.05553413448070657,
491,Vesiculariidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016453987003011768,,,,,,,,,,,,,,,,,,,,,
492,Vespertilionidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008252634300259694,,,,,,,,,,,,,,,,
493,Viridiraptoridae,,,,,,,,,,,0.08084520834544433,,,,,,,,,,0.009397234612803269,0.020848722184490624,0.0240841525429544,0.018888107730216264,,,0.023363465675799888,0.04026936331284146,,,,0.013814474099888441,0.018999427650862898,,,,,,,,,,,0.028759865427152538,,,,,0.05044332723053183,,,,,
494,Volvocaceae,,,,,,,,,,,,,,,,,,,0.012726725805353542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Watersiporidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023927371020851115,0.023269451574769878,,0.02083898703729188,0.014448815426303364,,,,,,,,,,,,,,,,,,
496,Xylariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013814474099888441,,,,,,,,,,,,,,,,,,,,,,
497,Zosteraceae,,,,,,0.10710870802417528,0.17564470908566313,,,,,,,,,,,,,,,,,,,,,,,,,,0.023269451574769878,,,,,,,,0.008393291405217137,0.009417214581382252,0.0803651515820456,,0.01331795258076845,0.06622661785325219,0.07544931822417852,0.07851896658413302,,,,,,
498,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
